TransactionNo,Items,DateTime,Daypart,DayType,SimulatedRating
5161,Salad,2017-01-22 13:38:58,Afternoon,Weekend,1.0716636197440585
5161,Extra Salami or Feta,2017-01-22 13:38:58,Afternoon,Weekend,1.027056672760512
5161,Sandwich,2017-01-22 13:38:58,Afternoon,Weekend,1.563071297989031
5161,Coffee,2017-01-22 13:38:58,Afternoon,Weekend,5.0
5161,Coffee,2017-01-22 13:38:58,Afternoon,Weekend,5.0
5161,Coffee,2017-01-22 13:38:58,Afternoon,Weekend,5.0
5162,Coffee,2017-01-22 13:42:37,Afternoon,Weekend,5.0
5162,Coffee,2017-01-22 13:42:37,Afternoon,Weekend,5.0
5162,Alfajores,2017-01-22 13:42:37,Afternoon,Weekend,1.2691042047531993
5163,Cake,2017-01-22 14:03:14,Afternoon,Weekend,1.7488117001828154
5164,Tea,2017-01-22 14:07:08,Afternoon,Weekend,2.0486288848263254
5164,Tea,2017-01-22 14:07:08,Afternoon,Weekend,2.0486288848263254
5165,Smoothies,2017-01-22 14:13:13,Afternoon,Weekend,1.0555758683729433
5165,Tea,2017-01-22 14:13:13,Afternoon,Weekend,2.0486288848263254
5165,Hot chocolate,2017-01-22 14:13:13,Afternoon,Weekend,1.4307129798903109
5165,Jammie Dodgers,2017-01-22 14:13:13,Afternoon,Weekend,1.0906764168190128
5166,Coffee,2017-01-22 14:15:06,Afternoon,Weekend,5.0
5166,Bread,2017-01-22 14:15:06,Afternoon,Weekend,3.430712979890311
5167,Toast,2017-01-22 14:37:46,Afternoon,Weekend,1.2318098720292505
5167,Soup,2017-01-22 14:37:46,Afternoon,Weekend,1.2493601462522852
5167,Coffee,2017-01-22 14:37:46,Afternoon,Weekend,5.0
5167,Juice,2017-01-22 14:37:46,Afternoon,Weekend,1.2691042047531993
5168,Alfajores,2017-01-22 14:40:43,Afternoon,Weekend,1.2691042047531993
5168,Coffee,2017-01-22 14:40:43,Afternoon,Weekend,5.0
5168,Bread,2017-01-22 14:40:43,Afternoon,Weekend,3.430712979890311
5169,Coffee,2017-01-22 14:41:39,Afternoon,Weekend,5.0
5169,Coffee,2017-01-22 14:41:39,Afternoon,Weekend,5.0
5169,Spanish Brunch,2017-01-22 14:41:39,Afternoon,Weekend,1.1250457038391224
5169,Duck egg,2017-01-22 14:41:39,Afternoon,Weekend,1.0080438756855576
5170,Soup,2017-01-22 14:49:34,Afternoon,Weekend,1.2493601462522852
5170,Coffee,2017-01-22 14:49:34,Afternoon,Weekend,5.0
5170,Cake,2017-01-22 14:49:34,Afternoon,Weekend,1.7488117001828154
5171,Coffee,2017-01-22 14:50:10,Afternoon,Weekend,5.0
5172,Sandwich,2017-01-22 15:10:22,Afternoon,Weekend,1.563071297989031
5173,Coffee,2017-01-22 15:11:15,Afternoon,Weekend,5.0
5173,Coffee,2017-01-22 15:11:15,Afternoon,Weekend,5.0
5173,Sandwich,2017-01-22 15:11:15,Afternoon,Weekend,1.563071297989031
5173,Sandwich,2017-01-22 15:11:15,Afternoon,Weekend,1.563071297989031
5174,Tea,2017-01-22 15:24:56,Afternoon,Weekend,2.0486288848263254
5174,Toast,2017-01-22 15:24:56,Afternoon,Weekend,1.2318098720292505
5175,Coffee,2017-01-22 15:26:24,Afternoon,Weekend,5.0
5176,Truffles,2017-01-22 15:28:48,Afternoon,Weekend,1.1404021937842779
5176,Juice,2017-01-22 15:28:48,Afternoon,Weekend,1.2691042047531993
5176,Bread,2017-01-22 15:28:48,Afternoon,Weekend,3.430712979890311
5176,Jammie Dodgers,2017-01-22 15:28:48,Afternoon,Weekend,1.0906764168190128
5176,Cake,2017-01-22 15:28:48,Afternoon,Weekend,1.7488117001828154
5176,Medialuna,2017-01-22 15:28:48,Afternoon,Weekend,1.449725776965265
5177,Coffee,2017-01-22 15:46:28,Afternoon,Weekend,5.0
5177,Jammie Dodgers,2017-01-22 15:46:28,Afternoon,Weekend,1.0906764168190128
5178,Bread,2017-01-22 15:57:40,Afternoon,Weekend,3.430712979890311
5179,Smoothies,2017-01-22 15:59:33,Afternoon,Weekend,1.0555758683729433
5179,Tea,2017-01-22 15:59:33,Afternoon,Weekend,2.0486288848263254
5179,Bread,2017-01-22 15:59:33,Afternoon,Weekend,3.430712979890311
5179,Fudge,2017-01-22 15:59:33,Afternoon,Weekend,1.1155393053016454
5180,Bread,2017-01-23 08:50:03,Morning,Weekday,3.430712979890311
5181,Bread,2017-01-23 08:59:12,Morning,Weekday,3.430712979890311
5182,Coffee,2017-01-23 09:04:48,Morning,Weekday,5.0
5182,Coffee,2017-01-23 09:04:48,Morning,Weekday,5.0
5183,Coffee,2017-01-23 09:05:38,Morning,Weekday,5.0
5184,Hot chocolate,2017-01-23 09:40:59,Morning,Weekday,1.4307129798903109
5184,Toast,2017-01-23 09:40:59,Morning,Weekday,1.2318098720292505
5185,Tea,2017-01-23 09:43:35,Morning,Weekday,2.0486288848263254
5185,Hot chocolate,2017-01-23 09:43:35,Morning,Weekday,1.4307129798903109
5185,Sandwich,2017-01-23 09:43:35,Morning,Weekday,1.563071297989031
5187,Tea,2017-01-23 10:33:31,Morning,Weekday,2.0486288848263254
5187,Coffee,2017-01-23 10:33:31,Morning,Weekday,5.0
5187,Hot chocolate,2017-01-23 10:33:31,Morning,Weekday,1.4307129798903109
5188,Cake,2017-01-23 11:17:31,Morning,Weekday,1.7488117001828154
5189,Coffee,2017-01-23 11:28:27,Morning,Weekday,5.0
5189,Coffee,2017-01-23 11:28:27,Morning,Weekday,5.0
5189,Toast,2017-01-23 11:28:27,Morning,Weekday,1.2318098720292505
5189,Extra Salami or Feta,2017-01-23 11:28:27,Morning,Weekday,1.027056672760512
5189,Cake,2017-01-23 11:28:27,Morning,Weekday,1.7488117001828154
5190,Bread,2017-01-23 11:32:40,Morning,Weekday,3.430712979890311
5190,Coffee,2017-01-23 11:32:40,Morning,Weekday,5.0
5190,Pastry,2017-01-23 11:32:40,Morning,Weekday,1.6252285191956124
5191,Coffee,2017-01-23 11:52:35,Morning,Weekday,5.0
5191,Toast,2017-01-23 11:52:35,Morning,Weekday,1.2318098720292505
5192,Sandwich,2017-01-23 12:18:34,Afternoon,Weekday,1.563071297989031
5192,Bread,2017-01-23 12:18:34,Afternoon,Weekday,3.430712979890311
5193,Coffee,2017-01-23 12:19:52,Afternoon,Weekday,5.0
5194,Sandwich,2017-01-23 12:30:13,Afternoon,Weekday,1.563071297989031
5194,Cake,2017-01-23 12:30:13,Afternoon,Weekday,1.7488117001828154
5194,Hot chocolate,2017-01-23 12:30:13,Afternoon,Weekday,1.4307129798903109
5195,Farm House,2017-01-23 12:32:19,Afternoon,Weekday,1.272760511882998
5195,Pastry,2017-01-23 12:32:19,Afternoon,Weekday,1.6252285191956124
5196,Coffee,2017-01-23 12:33:14,Afternoon,Weekday,5.0
5196,Soup,2017-01-23 12:33:14,Afternoon,Weekday,1.2493601462522852
5197,Soup,2017-01-23 12:37:16,Afternoon,Weekday,1.2493601462522852
5197,Bread,2017-01-23 12:37:16,Afternoon,Weekday,3.430712979890311
5198,Tea,2017-01-23 12:42:18,Afternoon,Weekday,2.0486288848263254
5198,Tea,2017-01-23 12:42:18,Afternoon,Weekday,2.0486288848263254
5199,Cake,2017-01-23 12:45:14,Afternoon,Weekday,1.7488117001828154
5199,Frittata,2017-01-23 12:45:14,Afternoon,Weekday,1.0585009140767825
5200,Tea,2017-01-23 12:47:22,Afternoon,Weekday,2.0486288848263254
5200,Coffee,2017-01-23 12:47:22,Afternoon,Weekday,5.0
5200,Cake,2017-01-23 12:47:22,Afternoon,Weekday,1.7488117001828154
5201,Cookies,2017-01-23 12:55:14,Afternoon,Weekday,1.3941499085923217
5201,Cake,2017-01-23 12:55:14,Afternoon,Weekday,1.7488117001828154
5202,Tea,2017-01-23 12:55:51,Afternoon,Weekday,2.0486288848263254
5202,Cake,2017-01-23 12:55:51,Afternoon,Weekday,1.7488117001828154
5202,Cake,2017-01-23 12:55:51,Afternoon,Weekday,1.7488117001828154
5203,Cake,2017-01-23 12:57:59,Afternoon,Weekday,1.7488117001828154
5204,Cookies,2017-01-23 13:01:44,Afternoon,Weekday,1.3941499085923217
5205,Cake,2017-01-23 13:06:52,Afternoon,Weekday,1.7488117001828154
5205,Cookies,2017-01-23 13:06:52,Afternoon,Weekday,1.3941499085923217
5205,Sandwich,2017-01-23 13:06:52,Afternoon,Weekday,1.563071297989031
5205,Soup,2017-01-23 13:06:52,Afternoon,Weekday,1.2493601462522852
5205,Coffee,2017-01-23 13:06:52,Afternoon,Weekday,5.0
5205,Tea,2017-01-23 13:06:52,Afternoon,Weekday,2.0486288848263254
5206,Tea,2017-01-23 13:08:49,Afternoon,Weekday,2.0486288848263254
5206,Cookies,2017-01-23 13:08:49,Afternoon,Weekday,1.3941499085923217
5207,Bread,2017-01-23 13:28:37,Afternoon,Weekday,3.430712979890311
5208,Sandwich,2017-01-23 13:42:43,Afternoon,Weekday,1.563071297989031
5208,Sandwich,2017-01-23 13:42:43,Afternoon,Weekday,1.563071297989031
5208,Coke,2017-01-23 13:42:43,Afternoon,Weekday,1.1345521023765996
5208,Cake,2017-01-23 13:42:43,Afternoon,Weekday,1.7488117001828154
5208,Crisps,2017-01-23 13:42:43,Afternoon,Weekday,1.0095063985374773
5209,Coffee,2017-01-23 13:44:04,Afternoon,Weekday,5.0
5209,Soup,2017-01-23 13:44:04,Afternoon,Weekday,1.2493601462522852
5210,Spanish Brunch,2017-01-23 13:50:22,Afternoon,Weekday,1.1250457038391224
5210,Tea,2017-01-23 13:50:22,Afternoon,Weekday,2.0486288848263254
5210,Bread,2017-01-23 13:50:22,Afternoon,Weekday,3.430712979890311
5210,Cake,2017-01-23 13:50:22,Afternoon,Weekday,1.7488117001828154
5211,Coffee,2017-01-23 13:51:56,Afternoon,Weekday,5.0
5212,Bread,2017-01-23 13:55:28,Afternoon,Weekday,3.430712979890311
5213,Coffee,2017-01-23 14:08:42,Afternoon,Weekday,5.0
5214,Coffee,2017-01-23 14:12:06,Afternoon,Weekday,5.0
5215,Coffee,2017-01-23 14:22:59,Afternoon,Weekday,5.0
5215,Bread,2017-01-23 14:22:59,Afternoon,Weekday,3.430712979890311
5216,Bread,2017-01-23 14:57:54,Afternoon,Weekday,3.430712979890311
5216,Coffee,2017-01-23 14:57:54,Afternoon,Weekday,5.0
5216,Cake,2017-01-23 14:57:54,Afternoon,Weekday,1.7488117001828154
5217,Coffee,2017-01-23 15:04:17,Afternoon,Weekday,5.0
5217,Coffee,2017-01-23 15:04:17,Afternoon,Weekday,5.0
5217,Medialuna,2017-01-23 15:04:17,Afternoon,Weekday,1.449725776965265
5218,Cake,2017-01-23 15:14:50,Afternoon,Weekday,1.7488117001828154
5219,Soup,2017-01-23 15:25:23,Afternoon,Weekday,1.2493601462522852
5219,Coffee,2017-01-23 15:25:23,Afternoon,Weekday,5.0
5219,Coffee,2017-01-23 15:25:23,Afternoon,Weekday,5.0
5219,Coffee,2017-01-23 15:25:23,Afternoon,Weekday,5.0
5219,Cake,2017-01-23 15:25:23,Afternoon,Weekday,1.7488117001828154
5220,Alfajores,2017-01-23 15:33:08,Afternoon,Weekday,1.2691042047531993
5220,Coffee,2017-01-23 15:33:08,Afternoon,Weekday,5.0
5221,Coffee,2017-01-23 15:46:26,Afternoon,Weekday,5.0
5221,Chicken Stew,2017-01-23 15:46:26,Afternoon,Weekday,1.0892138939670932
5221,Juice,2017-01-23 15:46:26,Afternoon,Weekday,1.2691042047531993
5222,Coffee,2017-01-23 16:14:49,Afternoon,Weekday,5.0
5222,Hot chocolate,2017-01-23 16:14:49,Afternoon,Weekday,1.4307129798903109
5222,Cake,2017-01-23 16:14:49,Afternoon,Weekday,1.7488117001828154
5223,Cookies,2017-01-23 16:18:06,Afternoon,Weekday,1.3941499085923217
5223,Hot chocolate,2017-01-23 16:18:06,Afternoon,Weekday,1.4307129798903109
5223,Tea,2017-01-23 16:18:06,Afternoon,Weekday,2.0486288848263254
5223,Toast,2017-01-23 16:18:06,Afternoon,Weekday,1.2318098720292505
5224,Coffee,2017-01-23 16:39:19,Afternoon,Weekday,5.0
5225,Hot chocolate,2017-01-23 16:40:15,Afternoon,Weekday,1.4307129798903109
5225,Coffee,2017-01-23 16:40:15,Afternoon,Weekday,5.0
5225,Coffee,2017-01-23 16:40:15,Afternoon,Weekday,5.0
5225,Cake,2017-01-23 16:40:15,Afternoon,Weekday,1.7488117001828154
5225,Cookies,2017-01-23 16:40:15,Afternoon,Weekday,1.3941499085923217
5226,Hot chocolate,2017-01-23 16:51:22,Afternoon,Weekday,1.4307129798903109
5226,Cake,2017-01-23 16:51:22,Afternoon,Weekday,1.7488117001828154
5227,Bread,2017-01-24 08:39:40,Morning,Weekday,3.430712979890311
5228,Bread,2017-01-24 08:42:04,Morning,Weekday,3.430712979890311
5229,Bread,2017-01-24 08:43:45,Morning,Weekday,3.430712979890311
5230,Coffee,2017-01-24 09:07:46,Morning,Weekday,5.0
5230,Coffee,2017-01-24 09:07:46,Morning,Weekday,5.0
5230,Pastry,2017-01-24 09:07:46,Morning,Weekday,1.6252285191956124
5231,Coffee,2017-01-24 09:11:49,Morning,Weekday,5.0
5232,Coffee,2017-01-24 09:14:31,Morning,Weekday,5.0
5232,Scandinavian,2017-01-24 09:14:31,Morning,Weekday,1.2018281535648994
5232,Focaccia,2017-01-24 09:14:31,Morning,Weekday,1.0387568555758684
5233,Bread,2017-01-24 09:20:01,Morning,Weekday,3.430712979890311
5234,Coffee,2017-01-24 10:00:27,Morning,Weekday,5.0
5234,Coffee,2017-01-24 10:00:27,Morning,Weekday,5.0
5235,Coffee,2017-01-24 10:24:39,Morning,Weekday,5.0
5236,Coffee,2017-01-24 10:42:30,Morning,Weekday,5.0
5237,Coffee,2017-01-24 10:50:03,Morning,Weekday,5.0
5238,Bread,2017-01-24 10:53:31,Morning,Weekday,3.430712979890311
5238,Cookies,2017-01-24 10:53:31,Morning,Weekday,1.3941499085923217
5239,Scandinavian,2017-01-24 11:04:34,Morning,Weekday,1.2018281535648994
5240,Scandinavian,2017-01-24 11:04:50,Morning,Weekday,1.2018281535648994
5241,Scandinavian,2017-01-24 11:05:16,Morning,Weekday,1.2018281535648994
5242,Farm House,2017-01-24 11:13:35,Morning,Weekday,1.272760511882998
5243,Coffee,2017-01-24 11:16:05,Morning,Weekday,5.0
5243,Coffee,2017-01-24 11:16:05,Morning,Weekday,5.0
5244,Bread,2017-01-24 11:19:40,Morning,Weekday,3.430712979890311
5245,Farm House,2017-01-24 11:21:10,Morning,Weekday,1.272760511882998
5247,Coffee,2017-01-24 11:36:46,Morning,Weekday,5.0
5247,Vegan mincepie,2017-01-24 11:36:46,Morning,Weekday,1.0387568555758684
5248,Coffee,2017-01-24 11:37:26,Morning,Weekday,5.0
5249,Coffee,2017-01-24 11:38:40,Morning,Weekday,5.0
5249,Medialuna,2017-01-24 11:38:40,Morning,Weekday,1.449725776965265
5249,Bread,2017-01-24 11:38:40,Morning,Weekday,3.430712979890311
5250,Muffin,2017-01-24 11:53:30,Morning,Weekday,1.269835466179159
5250,Pastry,2017-01-24 11:53:30,Morning,Weekday,1.6252285191956124
5250,Coffee,2017-01-24 11:53:30,Morning,Weekday,5.0
5250,Tea,2017-01-24 11:53:30,Morning,Weekday,2.0486288848263254
5251,Cake,2017-01-24 11:56:21,Morning,Weekday,1.7488117001828154
5252,Chicken Stew,2017-01-24 12:00:44,Afternoon,Weekday,1.0892138939670932
5253,Tea,2017-01-24 12:06:22,Afternoon,Weekday,2.0486288848263254
5254,Soup,2017-01-24 12:09:12,Afternoon,Weekday,1.2493601462522852
5255,Bread,2017-01-24 12:13:47,Afternoon,Weekday,3.430712979890311
5255,Coffee,2017-01-24 12:13:47,Afternoon,Weekday,5.0
5255,Salad,2017-01-24 12:13:47,Afternoon,Weekday,1.0716636197440585
5255,Spanish Brunch,2017-01-24 12:13:47,Afternoon,Weekday,1.1250457038391224
5256,Coke,2017-01-24 12:15:57,Afternoon,Weekday,1.1345521023765996
5257,Tea,2017-01-24 12:20:17,Afternoon,Weekday,2.0486288848263254
5258,Chicken Stew,2017-01-24 12:24:28,Afternoon,Weekday,1.0892138939670932
5259,Bread,2017-01-24 12:30:06,Afternoon,Weekday,3.430712979890311
5260,Tea,2017-01-24 12:38:10,Afternoon,Weekday,2.0486288848263254
5260,Coffee,2017-01-24 12:38:10,Afternoon,Weekday,5.0
5260,Soup,2017-01-24 12:38:10,Afternoon,Weekday,1.2493601462522852
5260,Art Tray,2017-01-24 12:38:10,Afternoon,Weekday,1.027056672760512
5261,Bread,2017-01-24 12:43:10,Afternoon,Weekday,3.430712979890311
5261,Focaccia,2017-01-24 12:43:10,Afternoon,Weekday,1.0387568555758684
5261,Medialuna,2017-01-24 12:43:10,Afternoon,Weekday,1.449725776965265
5261,Cookies,2017-01-24 12:43:10,Afternoon,Weekday,1.3941499085923217
5261,Coffee,2017-01-24 12:43:10,Afternoon,Weekday,5.0
5262,Bread,2017-01-24 12:46:40,Afternoon,Weekday,3.430712979890311
5263,Soup,2017-01-24 13:06:26,Afternoon,Weekday,1.2493601462522852
5264,Chicken Stew,2017-01-24 13:14:04,Afternoon,Weekday,1.0892138939670932
5264,Art Tray,2017-01-24 13:14:04,Afternoon,Weekday,1.027056672760512
5264,Pastry,2017-01-24 13:14:04,Afternoon,Weekday,1.6252285191956124
5264,Truffles,2017-01-24 13:14:04,Afternoon,Weekday,1.1404021937842779
5264,Coffee,2017-01-24 13:14:04,Afternoon,Weekday,5.0
5264,Coke,2017-01-24 13:14:04,Afternoon,Weekday,1.1345521023765996
5264,Bread,2017-01-24 13:14:04,Afternoon,Weekday,3.430712979890311
5265,Bread,2017-01-24 13:17:08,Afternoon,Weekday,3.430712979890311
5265,Focaccia,2017-01-24 13:17:08,Afternoon,Weekday,1.0387568555758684
5267,Frittata,2017-01-24 13:23:30,Afternoon,Weekday,1.0585009140767825
5267,Tea,2017-01-24 13:23:30,Afternoon,Weekday,2.0486288848263254
5268,Coffee,2017-01-24 13:24:11,Afternoon,Weekday,5.0
5268,Chicken Stew,2017-01-24 13:24:11,Afternoon,Weekday,1.0892138939670932
5268,Art Tray,2017-01-24 13:24:11,Afternoon,Weekday,1.027056672760512
5269,Bread,2017-01-24 13:27:14,Afternoon,Weekday,3.430712979890311
5269,Scandinavian,2017-01-24 13:27:14,Afternoon,Weekday,1.2018281535648994
5271,Tea,2017-01-24 13:32:41,Afternoon,Weekday,2.0486288848263254
5271,Tea,2017-01-24 13:32:41,Afternoon,Weekday,2.0486288848263254
5271,Spanish Brunch,2017-01-24 13:32:41,Afternoon,Weekday,1.1250457038391224
5271,Salad,2017-01-24 13:32:41,Afternoon,Weekday,1.0716636197440585
5272,Cake,2017-01-24 13:45:20,Afternoon,Weekday,1.7488117001828154
5273,Coffee,2017-01-24 13:50:03,Afternoon,Weekday,5.0
5273,Coffee,2017-01-24 13:50:03,Afternoon,Weekday,5.0
5273,Hot chocolate,2017-01-24 13:50:03,Afternoon,Weekday,1.4307129798903109
5274,Spanish Brunch,2017-01-24 13:52:19,Afternoon,Weekday,1.1250457038391224
5274,Juice,2017-01-24 13:52:19,Afternoon,Weekday,1.2691042047531993
5274,Truffles,2017-01-24 13:52:19,Afternoon,Weekday,1.1404021937842779
5275,Coffee,2017-01-24 14:07:30,Afternoon,Weekday,5.0
5275,Pastry,2017-01-24 14:07:30,Afternoon,Weekday,1.6252285191956124
5276,Cake,2017-01-24 14:12:09,Afternoon,Weekday,1.7488117001828154
5277,Fudge,2017-01-24 14:20:26,Afternoon,Weekday,1.1155393053016454
5277,Sandwich,2017-01-24 14:20:26,Afternoon,Weekday,1.563071297989031
5278,Muffin,2017-01-24 14:25:51,Afternoon,Weekday,1.269835466179159
5278,Cookies,2017-01-24 14:25:51,Afternoon,Weekday,1.3941499085923217
5279,Bread,2017-01-24 14:49:06,Afternoon,Weekday,3.430712979890311
5279,Bread,2017-01-24 14:49:06,Afternoon,Weekday,3.430712979890311
5280,Coffee,2017-01-24 15:03:50,Afternoon,Weekday,5.0
5281,Coffee,2017-01-24 15:08:15,Afternoon,Weekday,5.0
5281,Cake,2017-01-24 15:08:15,Afternoon,Weekday,1.7488117001828154
5282,Tea,2017-01-24 15:25:59,Afternoon,Weekday,2.0486288848263254
5282,Chicken Stew,2017-01-24 15:25:59,Afternoon,Weekday,1.0892138939670932
5283,Bread,2017-01-24 16:08:34,Afternoon,Weekday,3.430712979890311
5283,Coffee,2017-01-24 16:08:34,Afternoon,Weekday,5.0
5283,Cake,2017-01-24 16:08:34,Afternoon,Weekday,1.7488117001828154
5284,Bread,2017-01-24 16:18:26,Afternoon,Weekday,3.430712979890311
5284,Cake,2017-01-24 16:18:26,Afternoon,Weekday,1.7488117001828154
5285,Bread,2017-01-24 16:23:30,Afternoon,Weekday,3.430712979890311
5286,Coffee,2017-01-24 16:29:59,Afternoon,Weekday,5.0
5286,Bread,2017-01-24 16:29:59,Afternoon,Weekday,3.430712979890311
5287,Coffee,2017-01-24 16:40:25,Afternoon,Weekday,5.0
5287,Pastry,2017-01-24 16:40:25,Afternoon,Weekday,1.6252285191956124
5288,Tea,2017-01-24 17:09:22,Evening,Weekday,2.0486288848263254
5288,Cake,2017-01-24 17:09:22,Evening,Weekday,1.7488117001828154
5289,Bread,2017-01-25 08:40:22,Morning,Weekday,3.430712979890311
5290,Bread,2017-01-25 08:47:35,Morning,Weekday,3.430712979890311
5291,Coffee,2017-01-25 08:50:09,Morning,Weekday,5.0
5291,Toast,2017-01-25 08:50:09,Morning,Weekday,1.2318098720292505
5292,Coffee,2017-01-25 08:53:10,Morning,Weekday,5.0
5293,Bread,2017-01-25 09:21:23,Morning,Weekday,3.430712979890311
5293,Medialuna,2017-01-25 09:21:23,Morning,Weekday,1.449725776965265
5294,Eggs,2017-01-25 09:44:21,Morning,Weekday,1.019744058500914
5294,Coffee,2017-01-25 09:44:21,Morning,Weekday,5.0
5294,Pastry,2017-01-25 09:44:21,Morning,Weekday,1.6252285191956124
5295,Coffee,2017-01-25 09:47:20,Morning,Weekday,5.0
5296,Scandinavian,2017-01-25 10:51:33,Morning,Weekday,1.2018281535648994
5296,Cookies,2017-01-25 10:51:33,Morning,Weekday,1.3941499085923217
5297,Bread,2017-01-25 10:53:47,Morning,Weekday,3.430712979890311
5298,Bread,2017-01-25 10:54:16,Morning,Weekday,3.430712979890311
5299,Bread,2017-01-25 10:59:58,Morning,Weekday,3.430712979890311
5300,Medialuna,2017-01-25 11:18:57,Morning,Weekday,1.449725776965265
5301,Farm House,2017-01-25 11:26:57,Morning,Weekday,1.272760511882998
5302,Baguette,2017-01-25 11:27:35,Morning,Weekday,1.110420475319927
5302,Bread,2017-01-25 11:27:35,Morning,Weekday,3.430712979890311
5303,Bread,2017-01-25 11:30:48,Morning,Weekday,3.430712979890311
5304,Baguette,2017-01-25 11:31:22,Morning,Weekday,1.110420475319927
5305,Soup,2017-01-25 12:05:55,Afternoon,Weekday,1.2493601462522852
5306,Tea,2017-01-25 12:11:15,Afternoon,Weekday,2.0486288848263254
5307,Coffee,2017-01-25 12:36:55,Afternoon,Weekday,5.0
5307,Tea,2017-01-25 12:36:55,Afternoon,Weekday,2.0486288848263254
5307,Cookies,2017-01-25 12:36:55,Afternoon,Weekday,1.3941499085923217
5307,Pastry,2017-01-25 12:36:55,Afternoon,Weekday,1.6252285191956124
5308,Bread,2017-01-25 12:41:54,Afternoon,Weekday,3.430712979890311
5309,Bread,2017-01-25 12:43:26,Afternoon,Weekday,3.430712979890311
5310,Coffee,2017-01-25 12:49:57,Afternoon,Weekday,5.0
5310,Tea,2017-01-25 12:49:57,Afternoon,Weekday,2.0486288848263254
5310,Sandwich,2017-01-25 12:49:57,Afternoon,Weekday,1.563071297989031
5310,Chicken Stew,2017-01-25 12:49:57,Afternoon,Weekday,1.0892138939670932
5311,Sandwich,2017-01-25 12:54:33,Afternoon,Weekday,1.563071297989031
5311,Coffee,2017-01-25 12:54:33,Afternoon,Weekday,5.0
5311,Coke,2017-01-25 12:54:33,Afternoon,Weekday,1.1345521023765996
5312,Sandwich,2017-01-25 12:56:43,Afternoon,Weekday,1.563071297989031
5313,Sandwich,2017-01-25 12:57:19,Afternoon,Weekday,1.563071297989031
5314,Coffee,2017-01-25 13:07:08,Afternoon,Weekday,5.0
5315,Bread,2017-01-25 13:49:32,Afternoon,Weekday,3.430712979890311
5316,Sandwich,2017-01-25 13:54:04,Afternoon,Weekday,1.563071297989031
5316,Tea,2017-01-25 13:54:04,Afternoon,Weekday,2.0486288848263254
5316,Coffee,2017-01-25 13:54:04,Afternoon,Weekday,5.0
5317,Hot chocolate,2017-01-25 14:10:42,Afternoon,Weekday,1.4307129798903109
5317,Bread,2017-01-25 14:10:42,Afternoon,Weekday,3.430712979890311
5318,Tea,2017-01-25 14:38:01,Afternoon,Weekday,2.0486288848263254
5318,The Nomad,2017-01-25 14:38:01,Afternoon,Weekday,1.0416819012797074
5318,Cake,2017-01-25 14:38:01,Afternoon,Weekday,1.7488117001828154
5319,Bread,2017-01-25 14:39:20,Afternoon,Weekday,3.430712979890311
5319,Tea,2017-01-25 14:39:20,Afternoon,Weekday,2.0486288848263254
5319,Soup,2017-01-25 14:39:20,Afternoon,Weekday,1.2493601462522852
5320,Tea,2017-01-25 14:41:12,Afternoon,Weekday,2.0486288848263254
5320,Soup,2017-01-25 14:41:12,Afternoon,Weekday,1.2493601462522852
5320,Sandwich,2017-01-25 14:41:12,Afternoon,Weekday,1.563071297989031
5320,Medialuna,2017-01-25 14:41:12,Afternoon,Weekday,1.449725776965265
5321,Coffee,2017-01-25 14:57:13,Afternoon,Weekday,5.0
5321,Tea,2017-01-25 14:57:13,Afternoon,Weekday,2.0486288848263254
5321,Cake,2017-01-25 14:57:13,Afternoon,Weekday,1.7488117001828154
5322,Sandwich,2017-01-25 14:59:34,Afternoon,Weekday,1.563071297989031
5323,Tea,2017-01-25 15:18:15,Afternoon,Weekday,2.0486288848263254
5324,Coke,2017-01-25 15:19:30,Afternoon,Weekday,1.1345521023765996
5325,Bread,2017-01-25 15:21:05,Afternoon,Weekday,3.430712979890311
5326,Tea,2017-01-25 15:28:08,Afternoon,Weekday,2.0486288848263254
5327,Juice,2017-01-25 15:29:12,Afternoon,Weekday,1.2691042047531993
5327,Cake,2017-01-25 15:29:12,Afternoon,Weekday,1.7488117001828154
5328,Cake,2017-01-25 15:58:59,Afternoon,Weekday,1.7488117001828154
5328,Coffee,2017-01-25 15:58:59,Afternoon,Weekday,5.0
5329,Muffin,2017-01-25 16:33:26,Afternoon,Weekday,1.269835466179159
5336,Bread,2017-01-26 08:45:53,Morning,Weekday,3.430712979890311
5337,Bread,2017-01-26 08:54:18,Morning,Weekday,3.430712979890311
5337,Medialuna,2017-01-26 08:54:18,Morning,Weekday,1.449725776965265
5338,Tea,2017-01-26 09:15:45,Morning,Weekday,2.0486288848263254
5339,Bread,2017-01-26 09:36:34,Morning,Weekday,3.430712979890311
5339,Coffee,2017-01-26 09:36:34,Morning,Weekday,5.0
5340,Bread,2017-01-26 09:36:58,Morning,Weekday,3.430712979890311
5341,Farm House,2017-01-26 09:48:21,Morning,Weekday,1.272760511882998
5342,Bread,2017-01-26 09:49:49,Morning,Weekday,3.430712979890311
5342,Coffee,2017-01-26 09:49:49,Morning,Weekday,5.0
5342,Tea,2017-01-26 09:49:49,Morning,Weekday,2.0486288848263254
5342,Cookies,2017-01-26 09:49:49,Morning,Weekday,1.3941499085923217
5342,Hot chocolate,2017-01-26 09:49:49,Morning,Weekday,1.4307129798903109
5343,Coffee,2017-01-26 09:51:47,Morning,Weekday,5.0
5344,Coffee,2017-01-26 10:40:06,Morning,Weekday,5.0
